label,text
normal,건축학 개론 지금 다시 봤는데 솔직히 건축학 개론 보다는 아닙니다ㅋ 건축학 개론은 건들지 맙시다ㅋ 볼때마다 가슴이 애려 옵니다ㅜㅜ
normal,검찰 개혁 꼭 해라
normal,검찰이 발부? 법원에서 실질심사받고 판사가 발부하는거지.... 경찰이신청한거 검사가 판단해서 법원에 신청했겠지.. 검사가 발부하는게 어딧ㅇ니
normal,검찰이 조사해서 완전 털자.
normal,겁나 동안이네 ㄷㄷ
normal,겁나 이쁘긴하네
normal,게리가 두명이네??
normal,게스트별로여도 차태현땜에 볼듯
normal,게임기 저작권 불법인건 알지?
normal,결과나올때까지는 신동욱편도 조부편도 들면 안될듯ㅡ사실 연예인들이 뒷통수치는걸 종종 봐서 지금은 말을 아끼고 좀더 지켜볼땐거같음
normal,결국 유연석도 ㅋㅋㅋㅋ커피프렌즈는 적당한사기에 잘 끝났네
normal,"결국 준영과 다솜은 바람을 피게되고 무인도로 떠난다에 한표 ㅋㅋㅋ 자연인이 되어 ""나는자연인이다""에 출연하게된다"
normal,결국 쥬비스 광고글
normal,결국 합의하고 해체인데 합의 한 상황에서 소송거는건 무슨;;;;
normal,결국 했지만 몰랐다 인가요?!
normal,결국엔 양세종이나 장혁...둘중에 하난 죽거나 아님 둘다 살거나...뭐 이성계쪽은 다 죽겠지...그래도 역사는 못바꾸겠지...
normal,결국은 주말시간대에 20프로 실패했구나 역시 스브스는 평일시간대에 21프로 돌파한 김사부2가 최고네 김사부2는 초중반에 21프로 돌파중인데ㄷㄷㄷ 김사부2 한석규 대상 확정 ㄷㄷㄷ
normal,결론은 많이 먹어서..예요
normal,결헌식 꼭 하고 축하 받으세요
normal,결혼 가즈아~~~♡♡♡겉껍데기(외모+돈)을 좋아하는 사람들이 많은 이 세상에 마음이나 성격을 보고 사람을 선택할 줄 아는 눈을 가진 세아씨가 멋지고 부럽네요.
normal,결혼 잘 해서 행복한듯 보기가 좋내요.
normal,결혼 축하합니다~ 행복하세요
normal,결혼은 알베같은 남자와...
normal,결혼하고 인기급하락....왜지???
normal,결혼해서 더 느끼는거~~~ 친구들과의 시간이 넘 좋다는거~~
normal,겸손하게 고사하는 백종원 과 그걸 또 받는 유재석의 그릇의 차이가 너무 확연히 느껴졌습니다. 진짜 대상은 누가봐도 이견없이 백종원 이라고 생각합니다.
normal,경규옹이 저 맥락에서 비교 대상을 차은우로 한건 그만큼 차은우를 대표적인 미남이라고 생각한다는 방증이지
normal,경규형 다 최고시청률이네
normal,경솔하다..;;전여친이 같이 방송일 하시는분인데..
normal,경허니 일도 열심 이쁘고 싹싹하고 요리도 잘하고 흥해라 허니 달려라 허니
normal,경헌이는 왜 안나왔냐
normal,계속 보다 보면 이해될거임
normal,고급스럽고 고집도 있어보이고 똑부러져보임
normal,고럼고럼 당연한거지
normal,고마워요.. 힘낼게요.. 귀찮아서 마지 못해 쓴 느낌이네~~~
normal,고마하지 좀~ 사람 그만 괴롭히고~
normal,고모닮았네~~많이 컸네ㅎ
normal,고백부부 시즌2?
normal,고백하기 힘들었을텐데 대단하신듯^^
normal,고소인은 충분히 회수할 수 있는 금액이었음에도 불구하고 고소로 채무자의 손발을 묶었다= 잘못한건 사실이나 공개된 이면에 어떤 이해관계가 얽혀있다
normal,고승우 변호사 외모만큼이나 훈훈하고 성숙한 태도네요 멋집니다!!!
normal,고양이가 도망간건게 왜 얘 잘못임?? 도망간애 다시 데려와서 키우고 있다는데 왜??
normal,고음잘지르는사람만 노래 잘 하는거 아니다이석훈처럼 섬세하고 듣기좋은 목소리도 노래 잘한다 장르가 다양할뿐~~첨 불후에선 이석훈 목소리 안 먹혓지 ~거긴 첨엔 고음만 점수 많이 나왓거든 하지만 지금은 달라
normal,고이은주배우와 서로사랑했다고했을때랑 너무다른모습ㅇ다
normal,고정관념을 바꿔서 생각해라 내가 힘든만큼상위10퍼 말고 90퍼가 힘들게 산다는거한혜진씨 정도면 이제 힘든건 다지나갔어요
normal,고주원 커플방송 늘려주세요ㅠㅠ 너무 짧아요...
normal,고주원 표현력은 서툴지만..진심은 젤 깊다연기자가 연기로 하면 잘하겠지진심이니까 신중하고 배려가 정말 느껴진다~~
normal,고지용 왜 자꾸 나올까
normal,고현정카리스마ㄷㄷ 넘이쁘다
normal,골프 같이 친게 남편의 사건과 공모했다는 증거야 뭐야? 왜 박한별이 비난받지?
normal,골프선수 한다고 하지 않았나..
normal,골프예능은 정말 신박하네요. 요새 신선한 방송 콘텐츠들이 많이 나오는 것 같아 볼게 많아 진 것 같습니다. 골프는 다른 스포츠에비해서 잘몰랐는데 이번 기회를 통해서 많이 알 수 있었던 것 같습니다! 재밌어요!
normal,곱단이도 참 행복했을 거예요 원희씨처럼 예쁘고 따뜻한 분이 엄마여서요 끝까지 곱단이와 예쁜 시간이 되기를 바래요 곱단아 힘내♡
normal,공개하고 싶어서 하나?기자들이 캐고 다니면서 단독 타이틀 걸고기사내니까 하지..기자가 일으키고 기자가 부추기고 기자가 걱정하네
normal,공부공공부 이민가고싶다
normal,공블리 항상 응원합니다? 공배우님 인성이 좋으니 저희 팬들도 당연히 매너 갑이죠.
normal,공연 보지 맙시다 ㅠ
normal,공유씨 허겁지겁 달려가서 손잡아주는거보고 소름끼쳤어요. 협박당하고 있는거면 당근이라도 흔들어주세요
normal,공장 진짜 파는지알고 내심걱정했음.
normal,공효진님 대상 축하드려요~~♡♡
normal,공효진하고 김래원은 다른 예능은 안나오고 시청률 1%도 안나오는 저런프로에...래원아 차라리 시상식에를 나와라
normal,과거 마지막 승부에서도 농구못하는 손지창이 주인공이라 너무 어색했음. 박형준은 정말 잘했음. 당시 중대 동호회 농구 주전이었음
normal,과거는과거일뿐.. 노래너무좋아요~ 힘내세요
normal,과고에서 서울대가 카이스트보다 훨씬가기힘든데?
normal,"과했다. 일본정부의 잘못이지, 원폭으로 죄없이 죽은 민간인들의 잘못이 아니다. 이게 얼마나 무서운 행위인지 인지하지 못한다는게 더 무섭게 느껴진다."
normal,광고 재대로네. 가격 오르는 소리 들리네.
normal,광규형님 성국이형팬입니다 꼭좀 전해주세요
normal,광수가 한낱 노리개되는 것 같아서 마음이 좀 그렇네..
normal,광희는 의외로 추격전에 강한 면모를 보여주며 에이스로 성장했다. 이거빼고 맞음
normal,괜시리 눈물이난다.. 보고싶은 사랑하는 이들 볼 수있는 날이 오길 기도할게요.
normal,괜찮다~~음악으로보답해라 힘내고!!!
normal,괜찮아 박명수가 그자리 꿰찬다
normal,괸찬아! 갑상선암은 조기치료하면 큰걱정안해도 된다 !! 빨리 완쾌해서 다시 무대서기를 화이팅 !!!!
normal,구미호때 연기 정말 잘하셨었음
normal,구씨덕에 이것도 안 믿기네. 결과 나올때까지 기다리자
normal,구짱도 행복하세요
normal,구찌 화보촬영중억 찍으셨나보네요~ 멋져요^^!!
normal,구하라씨도 온몸에 멍이들고 하혈했다는데 최종범한테 상해죄는 적용 안되나요?? 왜 구하라만 상해죄 해당인지 모를 일이네요..
normal,구혜선 화이팅..
normal,구혜선 화이팅~ 꽃길만 걷길
normal,구혜선 힘내세요.
normal,구혜선씨 응원합니다!! 나쁜 소속사 나쁜ㅅㄲ 악플다는 댓글알바들 절대 봐주지 말고 무너지지마세요 나쁜것들은 천벌받을거에요
normal,구혜선씨!!항상 응원합니다!!지금처럼 애기들 잘 돌봐시구요믿어요..당신을...힘내세요!!
normal,구혜선이 인스타 글만 올리면 준비했다가 기사올라오고 댓글들 순식간에 달리고..이상하다는 분 많네요.저도 연예소속사 비리 국민청원원해요~~밖에나가도 이상하다는 분들 많아요
normal,국민 엠씨 가즈아
normal,국민들은 이미 당신을 용서했습니다. 그래도 충분히 자숙하고 재충전하셔서 좋은 작품으로 뵙길 기다리겠습니다.
normal,국방은 신성한 의무입니다.
normal,국주씨 활동 많이 안하시는듯 활동 많이 해주세요 이뻐요 화이팅
normal,궁금해서 인스타 구경했는데 열심히 영상도 올리고 걍 귀엽게 보이는데 ㅋㅋㅋㄹㅇ 여자임 전
normal,귀여운 커플
normal,규현도 이제 껴 줘요~~♡♡
normal,그 가격에 팔면 뭐 잘한 장사도 아니라고 본다.
normal,그 맘 심정 알아요 ㅠ 저도 11년 키우던 강쥐 안락사해서 하늘나라 보내봤어요 보내구 우울증 와서 힘들었는데 인연이돼서 다른강쥐데리고 와서 4년째 키우고 있어요
normal,그 여자도 인생이 바뀌고 치욕스러운 고통은 오래도록 잊혀지지 않을겁니다.아무리 10년 전 일이라지만 내 욕구 잠시 채우고자 했던 행동들 충분히 반성하시고 다시 돌아오세요..
normal,그 힘든 시간 팬들 위해서 앞만 보고 달린거 알아! 강다니엘 걱정마 우리 아직 그대로 있어! 무대 얼른 보고 싶으니까 얼른 무대 보여줘 강다니엘답게 멋있게!
normal,그걸 즐기는 거면 할 말은 없다만~ ㅋㅋㅋㅋ 같은 저러는 거 이해가 안 되긴 함 ㅋㅋㅋㅋㅋㅋ
normal,그것보다 서양인 입장에선 저 얼굴이 40이라는게 충격적일듯? ㅎㅎ
normal,그나마 볼 만한 드라마였는데 이제 끝나네 모든 배우님들 고생하셨습니다^^
normal,그나마 블랙 보단 괜찮다.. ㅋ
normal,그나마 이미지 비슷한 사람이 황수정.
normal,그나이에 용감하고 멋지세요~
normal,그나저나..김충재는 연예인인가요??
normal,그냥 결혼하지 왠 기사 헐~~~
normal,그냥 계속하지ㅠㅠ
normal,그냥 노래만 해줘요 ㅠㅠ
normal,그냥 둘이 맘에있는듯~~홍진영은 등치있고 리더십있는 상남자스탈을 좋아하고 김종국도 애교많은 여자를 좋아하는듯ㅋ
normal,그냥 믿어지는사람
normal,그냥 보통인듯
normal,그냥 사귀어라*^^*♡
normal,그냥 성매매 양지로 끌어올리자. 이럴바엔... 암암리에 하는거 다 아는데...
normal,그냥 운동 되게 많이 하신거 같은데 깡마른 허벅지보단 보기 좋음
normal,그냥 응원합니다
normal,그냥 이렇게 된 이상 바이나인 데뷔가 답이다
normal,그냥 이뻐 평범하게 이뻐 근데 매력이 없어
normal,그냥 잘생긴 개그맨이라 생각했는데 머리 밀어버리니 엄청 잘생겼네요;; 너무 잘생겨서 당황스러운..
normal,그냥 재밌게 봅시다
normal,그냥 하면된다 무슨 발표고
normal,그다지 ...애들땜에 봤지~~~~
normal,그대 사랑합니다.. 명곡이었는데
normal,"그들에게 속지 마라, 중국인들은 사실 그들을 좋아하지 않는다.기자에게 돈을 써서 중국에서 환영받는 허상을 만들다"
normal,그때 축하서물 머산주신다고했더라?
normal,그때실제로봤을때도 재미있으시고 했는데이런멋진일을
normal,그래 그동안 아니꼽게 봤지만 그래도 아프다니까 치료에 전념해서 꼭 완쾌하길
normal,그래 반성하면 됐다
normal,그래 죗값 치루면된다. 그리고 다시 방송에서 보자!
normal,그래도 국제적인 평창올림픽 가수는 엑소!!!
normal,그래도 김용진
normal,그래도 난 믿어볼란다
normal,그래도 난 재미있다~ 파격적으로 김현주랑 이어지면 좋겠다
normal,그래도 남들 하는건 다해보고 살아야하지않나? 결혼도 해보고 애도 키워보고
normal,그래도 남자로서 부럽네...잘생겨서 항상 인기 많은듯
normal,그래도 사생활 깨끗하게 본인이 노력해서 돈 벌었다니까 잘 사신듯
normal,그래도 사진보니깐 반성을 많이 하시는거같아서 보기좋아요
normal,그래도 애들 입장에서 좋겠어요^^사진은 자연스럽게 찍으신 사진이 예뻐요ㅎ
normal,그래도 외모도 괜찮고 끼도 있으니 다른 분야에서 활약할수 있을거임...20대 중반이면 아직 한창이다
normal,그래도 욕은 하지마라.. 니들 모르게 썩은재료에 위생더러운 음식점이 얼마나많은데.. 차라리 맛없는게 낫지
normal,그래도 유혹자 포상휴가는 가야죠
normal,그래도 이번 시즌은 바다와 똑같은 모창자가 우승해서 다행이네요 예전엔 모창보단 가창에 중점을 둬서 의외의 우승자가 나왔는데....
normal,그래도 이번에 동생 많이 차분해졌던데. 저번처럼 그러진 않더라 머리는 깔끔하게 묶는게 위생상 좋긴합니다 ㅎㅎ
normal,그래도 인정하는 모습이좋네
normal,그래도 자비를 베풀면 더 좋았을거 같다 설현아...
normal,그래도 잘생겼으니 조금만 쉬고 나오면 다 이해해 주것지..한국은 외모지장주의의 나라니까 다행다행..복귀 기념 콘서트 성황리에 매진! 함내세용
normal,그래도 저정도면 양호한거 같아요ㅎㅎㅎ
normal,그래도 제작진은 힘든 결정이였을꺼예요프로그램 만들기 위해 투입된 직원들은 일자리인데 다른 멋진 작품 생각하셔서 다시 모이시길 바래요
normal,그래도 진심은 느껴지네
normal,그래도 초희 이쁘니까 괜찮아
normal,그래도 혜빈이가 그동안 잘 참아줘서 다행이네..
normal,그래도웃긴다.... 모자이크처리하면될걸. 생명의은인인데 너무한다.
normal,그래봐야 3사 엔딩은 엑소가 했지 레전드 엑소
normal,그래서 방탄은 군대에 가야 합니다
normal,"그러고 보니 개그맨,개그우먼들이 잘사귀다 결혼하고 또 오랬동안 트러블? 없이 잘사네"
normal,그러구보니 차태현네 소속사 배우가 안좋은일로 이러는거 처음보는거 같네~
normal,그러지 맙시다 아직 신인인데 본인도 오죽 힘들면 하차하겠어요
normal,"그런데 군복무 중에 음원 발표하면, 자작곡이 수록되어 있다면 음원 수익이 발생할텐데, 군인 신분으로 영리활동 해도 되는것인가요? 궁금..."
normal,"그런데 회사가 아빠 회사잖아,"
normal,그럴 수도 있지 이 까짓게 뭔 논란이야 홍자 목소리가 더 좋아
normal,그럼 머해..... 예쁜 아이가 죽었는데 난 특별히 팬도 아니었지만 볼때마다 이뿌더라 자기 주관 뚜렷하고 이럼 머해 그럼 머해 그냥 나도 지켜주지 못해 미안할뿐....
